student_id,plan_name,plan_id,exit_avg_score,daily_avg_score,n_exit,n_daily
1115,"T1 Expression: Ask & Answer",2987,100,100,1,6
1434,"T1 Expression: Ask & Answer",2987,100,67,1,2
1126,"T1 Expression: Descriptive Language",44,100,100,1,9
1151,"T1 Expression: Descriptive Language",44,100,100,1,8
1185,"T1 Expression: Descriptive Language",44,100,100,1,9
1400,"T1 Expression: Descriptive Language",44,100,100,1,9
1487,"T1 Expression: Descriptive Language",44,100,100,1,9
1494,"T1 Expression: Descriptive Language",44,100,100,1,9
1021,"T1 Expression: Descriptive Language",75,90,83,2,8
1225,"T1 Expression: Descriptive Language",75,90,96,2,9
1251,"T1 Expression: Descriptive Language",75,60,97,2,6
1509,"T1 Expression: Descriptive Language",75,90,100,2,9
997,"T1 Expression: Descriptive Language",76,100,100,1,9
1252,"T1 Expression: Descriptive Language",76,80,93,2,9
1382,"T1 Expression: Descriptive Language",76,90,100,2,9
1393,"T1 Expression: Descriptive Language",76,90,93,2,9
969,"T1 Expression: Descriptive Language",77,100,93,1,9
1046,"T1 Expression: Descriptive Language",77,80,67,1,9
1248,"T1 Expression: Descriptive Language",77,80,98,1,9
1285,"T1 Expression: Descriptive Language",77,60,100,1,7
1310,"T1 Expression: Descriptive Language",77,80,91,1,7
951,"T1 Expression: Descriptive Language",141,100,100,1,6
952,"T1 Expression: Descriptive Language",141,100,100,1,6
1168,"T1 Expression: Descriptive Language",141,100,100,1,6
1291,"T1 Expression: Descriptive Language",141,100,100,1,6
1401,"T1 Expression: Descriptive Language",141,100,100,1,6
1466,"T1 Expression: Descriptive Language",141,100,100,1,6
1193,"T1 Expression: Descriptive Language",142,100,84,1,5
1197,"T1 Expression: Descriptive Language",142,100,100,1,7
1263,"T1 Expression: Descriptive Language",142,100,100,1,7
1438,"T1 Expression: Descriptive Language",142,100,100,1,7
945,"T1 Expression: Descriptive Language",159,100,87,1,6
946,"T1 Expression: Descriptive Language",159,100,93,1,6
1011,"T1 Expression: Descriptive Language",159,100,87,1,6
1224,"T1 Expression: Descriptive Language",159,80,100,1,6
1602,"T1 Expression: Descriptive Language",159,80,100,1,3
1605,"T1 Expression: Descriptive Language",159,100,100,1,3
987,"T1 Expression: Descriptive Language",174,80,96,1,5
1015,"T1 Expression: Descriptive Language",174,100,97,1,6
1306,"T1 Expression: Descriptive Language",174,80,100,1,1
1431,"T1 Expression: Descriptive Language",174,80,92,1,5
1467,"T1 Expression: Descriptive Language",174,80,100,1,6
893,"T1 Expression: Descriptive Language",175,60,93,1,6
1196,"T1 Expression: Descriptive Language",175,80,96,1,5
1230,"T1 Expression: Descriptive Language",175,80,100,1,3
1300,"T1 Expression: Descriptive Language",175,60,100,1,5
1160,"T1 Expression: Descriptive Language",189,80,97,1,6
1428,"T1 Expression: Descriptive Language",189,100,100,1,6
1299,"T1 Expression: Descriptive Language",190,60,93,1,6
1445,"T1 Expression: Descriptive Language",190,80,97,1,6
926,"T1 Expression: Descriptive Language",240,100,100,1,6
1090,"T1 Expression: Descriptive Language",240,60,93,1,6
1149,"T1 Expression: Descriptive Language",240,100,96,1,5
1227,"T1 Expression: Descriptive Language",240,100,100,1,6
1242,"T1 Expression: Descriptive Language",240,100,96,1,5
1087,"T1 Expression: Descriptive Language",271,100,94,1,7
1387,"T1 Expression: Descriptive Language",271,100,87,1,9
1443,"T1 Expression: Descriptive Language",271,100,87,1,9
1446,"T1 Expression: Descriptive Language",271,100,73,1,8
1055,"T1 Expression: Descriptive Language",272,100,87,1,9
1267,"T1 Expression: Descriptive Language",272,100,76,1,8
1426,"T1 Expression: Descriptive Language",272,100,96,1,9
1488,"T1 Expression: Descriptive Language",272,100,91,1,7
915,"T1 Expression: Descriptive Language",381,80,100,1,6
1169,"T1 Expression: Descriptive Language",381,40,77,1,6
1205,"T1 Expression: Descriptive Language",381,60,93,1,6
1448,"T1 Expression: Descriptive Language",381,80,81,1,6
1604,"T1 Expression: Descriptive Language",381,80,97,1,6
1613,"T1 Expression: Descriptive Language",381,80,97,1,6
925,"T1 Expression: Descriptive Language",382,100,86,1,6
1000,"T1 Expression: Descriptive Language",382,75,91,1,6
1214,"T1 Expression: Descriptive Language",382,100,100,1,6
1283,"T1 Expression: Descriptive Language",382,75,97,1,6
1199,"T1 Expression: Descriptive Language",416,100,98,1,8
1239,"T1 Expression: Descriptive Language",416,100,98,1,9
1245,"T1 Expression: Descriptive Language",416,100,93,1,9
1356,"T1 Expression: Descriptive Language",416,100,93,1,9
1032,"T1 Expression: Descriptive Language",464,100,97,1,6
1156,"T1 Expression: Descriptive Language",464,100,100,1,6
1319,"T1 Expression: Descriptive Language",464,100,100,1,6
1328,"T1 Expression: Descriptive Language",479,100,100,1,8
1373,"T1 Expression: Descriptive Language",479,100,100,1,8
1478,"T1 Expression: Descriptive Language",479,67,82,1,8
1502,"T1 Expression: Descriptive Language",479,100,100,1,8
1511,"T1 Expression: Descriptive Language",479,33,88,1,5
963,"T1 Expression: Descriptive Language",480,100,100,1,8
1139,"T1 Expression: Descriptive Language",480,100,100,1,5
1163,"T1 Expression: Descriptive Language",480,100,97,1,8
1455,"T1 Expression: Descriptive Language",480,100,100,1,8
916,"T1 Expression: Descriptive Language",495,80,97,1,7
919,"T1 Expression: Descriptive Language",495,40,77,1,7
920,"T1 Expression: Descriptive Language",495,80,100,1,7
961,"T1 Expression: Descriptive Language",495,80,94,1,7
1161,"T1 Expression: Descriptive Language",495,80,100,1,7
970,"T1 Expression: Descriptive Language",496,80,100,1,5
1334,"T1 Expression: Descriptive Language",496,100,100,1,6
1346,"T1 Expression: Descriptive Language",496,80,97,1,7
1412,"T1 Expression: Descriptive Language",496,80,100,1,7
1454,"T1 Expression: Descriptive Language",496,80,89,1,7
1463,"T1 Expression: Descriptive Language",496,80,97,1,7
905,"T1 Expression: Descriptive Language",497,80,91,1,7
914,"T1 Expression: Descriptive Language",497,80,97,1,7
959,"T1 Expression: Descriptive Language",497,80,94,1,7
1268,"T1 Expression: Descriptive Language",497,100,100,1,7
1287,"T1 Expression: Descriptive Language",497,80,100,1,7
1437,"T1 Expression: Descriptive Language",497,80,100,1,5
8,"T1 Expression: Descriptive Language",543,80,96,2,5
25,"T1 Expression: Descriptive Language",543,80,100,2,5
44,"T1 Expression: Descriptive Language",543,100,100,2,3
68,"T1 Expression: Descriptive Language",543,90,92,2,5
69,"T1 Expression: Descriptive Language",543,100,100,2,5
83,"T1 Expression: Descriptive Language",543,80,93,2,5
85,"T1 Expression: Descriptive Language",543,90,96,2,5
40,"T1 Expression: Descriptive Language",560,75,82,1,6
72,"T1 Expression: Descriptive Language",560,60,87,1,6
92,"T1 Expression: Descriptive Language",560,80,100,1,5
16,"T1 Expression: Descriptive Language",561,80,90,1,4
61,"T1 Expression: Descriptive Language",561,80,100,1,3
96,"T1 Expression: Descriptive Language",561,60,96,1,5
99,"T1 Expression: Descriptive Language",561,80,100,1,3
101,"T1 Expression: Descriptive Language",561,80,93,1,3
678,"T1 Expression: Descriptive Language",561,80,100,1,5
558,"T1 Expression: Descriptive Language",639,60,86,1,6
563,"T1 Expression: Descriptive Language",639,100,97,1,7
572,"T1 Expression: Descriptive Language",639,100,100,1,7
607,"T1 Expression: Descriptive Language",639,100,93,1,6
628,"T1 Expression: Descriptive Language",639,80,100,1,7
548,"T1 Expression: Descriptive Language",640,100,94,1,7
561,"T1 Expression: Descriptive Language",640,80,96,1,5
584,"T1 Expression: Descriptive Language",640,80,100,1,7
602,"T1 Expression: Descriptive Language",640,100,100,1,6
611,"T1 Expression: Descriptive Language",640,60,83,1,7
639,"T1 Expression: Descriptive Language",640,100,93,1,7
560,"T1 Expression: Descriptive Language",641,80,94,1,7
573,"T1 Expression: Descriptive Language",641,100,91,1,7
582,"T1 Expression: Descriptive Language",641,100,86,1,7
593,"T1 Expression: Descriptive Language",641,100,91,1,7
598,"T1 Expression: Descriptive Language",641,100,93,1,7
615,"T1 Expression: Descriptive Language",641,100,100,1,7
569,"T1 Expression: Descriptive Language",655,100,92,1,3
578,"T1 Expression: Descriptive Language",655,60,100,1,3
594,"T1 Expression: Descriptive Language",655,80,100,1,3
595,"T1 Expression: Descriptive Language",655,80,100,1,3
601,"T1 Expression: Descriptive Language",655,100,100,1,3
604,"T1 Expression: Descriptive Language",655,100,100,1,3
590,"T1 Expression: Descriptive Language",656,60,100,1,3
610,"T1 Expression: Descriptive Language",656,60,100,1,2
612,"T1 Expression: Descriptive Language",656,80,100,1,3
621,"T1 Expression: Descriptive Language",656,100,100,1,3
624,"T1 Expression: Descriptive Language",656,100,92,1,3
586,"T1 Expression: Descriptive Language",657,100,100,1,3
613,"T1 Expression: Descriptive Language",657,100,100,1,3
618,"T1 Expression: Descriptive Language",657,100,100,1,3
623,"T1 Expression: Descriptive Language",657,100,92,1,3
634,"T1 Expression: Descriptive Language",657,100,92,1,3
636,"T1 Expression: Descriptive Language",657,100,100,1,3
643,"T1 Expression: Descriptive Language",657,80,92,1,3
511,"T1 Expression: Descriptive Language",672,20,93,1,7
515,"T1 Expression: Descriptive Language",672,100,95,1,5
533,"T1 Expression: Descriptive Language",672,80,100,1,7
684,"T1 Expression: Descriptive Language",672,100,100,1,6
499,"T1 Expression: Descriptive Language",673,100,92,1,6
524,"T1 Expression: Descriptive Language",673,100,100,1,6
525,"T1 Expression: Descriptive Language",673,100,100,1,5
528,"T1 Expression: Descriptive Language",673,100,100,1,4
538,"T1 Expression: Descriptive Language",673,100,86,1,5
710,"T1 Expression: Descriptive Language",757,80,95,1,4
712,"T1 Expression: Descriptive Language",757,80,85,1,4
717,"T1 Expression: Descriptive Language",757,100,100,1,4
722,"T1 Expression: Descriptive Language",757,100,100,1,4
708,"T1 Expression: Descriptive Language",758,100,100,1,5
711,"T1 Expression: Descriptive Language",758,100,100,1,5
715,"T1 Expression: Descriptive Language",758,80,100,1,5
718,"T1 Expression: Descriptive Language",758,100,100,1,5
725,"T1 Expression: Descriptive Language",758,100,100,1,5
342,"T1 Expression: Descriptive Language",854,100,100,1,5
344,"T1 Expression: Descriptive Language",854,100,92,1,5
348,"T1 Expression: Descriptive Language",854,100,88,1,5
351,"T1 Expression: Descriptive Language",854,40,0,1,1
360,"T1 Expression: Descriptive Language",854,100,100,1,5
346,"T1 Expression: Descriptive Language",855,100,100,1,5
359,"T1 Expression: Descriptive Language",855,100,100,1,4
365,"T1 Expression: Descriptive Language",855,100,100,1,5
374,"T1 Expression: Descriptive Language",855,100,100,1,5
878,"T1 Expression: Descriptive Language",855,100,100,1,4
349,"T1 Expression: Descriptive Language",870,90,100,2,7
353,"T1 Expression: Descriptive Language",870,90,100,2,7
355,"T1 Expression: Descriptive Language",870,90,100,2,6
358,"T1 Expression: Descriptive Language",870,100,100,2,6
373,"T1 Expression: Descriptive Language",870,100,100,1,7
876,"T1 Expression: Descriptive Language",870,100,100,2,7
357,"T1 Expression: Descriptive Language",871,100,100,2,9
364,"T1 Expression: Descriptive Language",871,100,100,2,9
367,"T1 Expression: Descriptive Language",871,100,100,2,9
371,"T1 Expression: Descriptive Language",871,100,100,2,9
372,"T1 Expression: Descriptive Language",871,100,100,2,9
783,"T1 Expression: Descriptive Language",887,100,100,1,3
799,"T1 Expression: Descriptive Language",887,100,88,1,2
810,"T1 Expression: Descriptive Language",887,100,75,1,3
811,"T1 Expression: Descriptive Language",887,100,100,1,1
786,"T1 Expression: Descriptive Language",888,100,78,1,3
787,"T1 Expression: Descriptive Language",888,100,53,1,3
789,"T1 Expression: Descriptive Language",888,100,100,1,2
790,"T1 Expression: Descriptive Language",888,100,78,1,3
803,"T1 Expression: Descriptive Language",888,100,78,1,3
807,"T1 Expression: Descriptive Language",888,100,100,1,1
816,"T1 Expression: Descriptive Language",888,100,78,1,3
197,"T1 Expression: Descriptive Language",1013,100,96,2,9
199,"T1 Expression: Descriptive Language",1013,100,98,2,9
205,"T1 Expression: Descriptive Language",1013,100,98,2,9
206,"T1 Expression: Descriptive Language",1013,100,100,2,7
207,"T1 Expression: Descriptive Language",1013,100,96,2,9
1551,"T1 Expression: Descriptive Language",1013,100,100,2,9
191,"T1 Expression: Descriptive Language",1014,100,87,2,9
193,"T1 Expression: Descriptive Language",1014,100,89,1,9
196,"T1 Expression: Descriptive Language",1014,100,87,2,9
201,"T1 Expression: Descriptive Language",1014,100,95,2,8
203,"T1 Expression: Descriptive Language",1014,100,91,1,9
1546,"T1 Expression: Descriptive Language",1014,100,100,2,9
1547,"T1 Expression: Descriptive Language",1014,100,85,2,8
709,"T1 Expression: Descriptive Language",1443,100,90,1,2
719,"T1 Expression: Descriptive Language",1443,100,100,1,5
911,"T1 Expression: Descriptive Language",1490,80,76,1,5
1084,"T1 Expression: Descriptive Language",1490,80,90,1,6
1391,"T1 Expression: Descriptive Language",1490,100,87,1,6
1470,"T1 Expression: Descriptive Language",1490,100,95,1,4
1637,"T1 Expression: Descriptive Language",1490,100,87,1,6
1114,"T1 Expression: Descriptive Language",1492,100,93,1,6
1198,"T1 Expression: Descriptive Language",1492,80,96,1,5
1200,"T1 Expression: Descriptive Language",1492,80,75,1,4
1255,"T1 Expression: Descriptive Language",1492,100,97,1,6
1368,"T1 Expression: Descriptive Language",1492,100,88,1,5
1473,"T1 Expression: Descriptive Language",1492,80,100,1,5
989,"T1 Expression: Descriptive Language",1508,80,100,1,6
1262,"T1 Expression: Descriptive Language",1508,80,100,1,6
1439,"T1 Expression: Descriptive Language",1508,80,100,1,6
1450,"T1 Expression: Descriptive Language",1508,60,85,1,4
1503,"T1 Expression: Descriptive Language",1508,80,100,1,5
1513,"T1 Expression: Descriptive Language",1508,60,100,1,6
935,"T1 Expression: Descriptive Language",1644,60,100,1,1
1088,"T1 Expression: Descriptive Language",1644,40,80,1,2
907,"T1 Expression: Descriptive Language",1646,80,87,1,3
1113,"T1 Expression: Descriptive Language",1646,80,100,1,3
1486,"T1 Expression: Descriptive Language",1646,80,53,1,3
965,"T1 Expression: Descriptive Language",1662,100,100,1,5
985,"T1 Expression: Descriptive Language",1662,100,97,1,6
1077,"T1 Expression: Descriptive Language",1662,100,100,1,6
1478,"T1 Expression: Descriptive Language",1662,100,96,1,5
932,"T1 Expression: Descriptive Language",1663,100,100,1,5
948,"T1 Expression: Descriptive Language",1663,80,100,1,5
1042,"T1 Expression: Descriptive Language",1663,100,100,1,4
1115,"T1 Expression: Descriptive Language",1663,100,100,1,5
1434,"T1 Expression: Descriptive Language",1663,100,100,1,6
1191,"T1 Expression: Descriptive Language",1664,100,95,1,5
1195,"T1 Expression: Descriptive Language",1664,100,100,1,6
1320,"T1 Expression: Descriptive Language",1664,100,100,1,6
1330,"T1 Expression: Descriptive Language",1664,100,100,1,5
1485,"T1 Expression: Descriptive Language",1664,100,100,1,6
1511,"T1 Expression: Descriptive Language",1664,100,95,1,5
947,"T1 Expression: Descriptive Language",1788,80,95,1,6
962,"T1 Expression: Descriptive Language",1788,100,83,1,6
973,"T1 Expression: Descriptive Language",1788,100,67,1,5
1136,"T1 Expression: Descriptive Language",1788,60,89,1,6
917,"T1 Expression: Descriptive Language",1796,100,100,2,9
1046,"T1 Expression: Descriptive Language",1796,100,89,1,8
1249,"T1 Expression: Descriptive Language",1796,100,83,2,9
1436,"T1 Expression: Descriptive Language",1796,90,96,2,9
1509,"T1 Expression: Descriptive Language",1796,100,100,2,9
1104,"T1 Expression: Descriptive Language",1883,80,96,1,5
1336,"T1 Expression: Descriptive Language",1883,80,93,1,6
1342,"T1 Expression: Descriptive Language",1883,80,87,1,6
1402,"T1 Expression: Descriptive Language",1883,80,93,1,6
1430,"T1 Expression: Descriptive Language",1883,100,90,1,6
986,"T1 Expression: Descriptive Language",1884,100,100,1,4
1079,"T1 Expression: Descriptive Language",1884,80,100,1,4
1137,"T1 Expression: Descriptive Language",1884,100,100,1,4
1153,"T1 Expression: Descriptive Language",1884,80,100,1,2
1288,"T1 Expression: Descriptive Language",1884,100,100,1,4
1290,"T1 Expression: Descriptive Language",1884,100,100,1,4
1527,"T1 Expression: Descriptive Language",1884,80,100,1,4
554,"T1 Expression: Descriptive Language",1925,100,100,1,3
597,"T1 Expression: Descriptive Language",1925,100,93,1,3
606,"T1 Expression: Descriptive Language",1925,80,75,1,2
782,"T1 Expression: Descriptive Language",1925,100,100,1,3
1645,"T1 Expression: Descriptive Language",1925,80,70,1,3
1518,"T1 Expression: Descriptive Language",1936,100,100,1,6
1533,"T1 Expression: Descriptive Language",1936,100,100,1,5
1608,"T1 Expression: Descriptive Language",1936,100,100,1,5
1611,"T1 Expression: Descriptive Language",1936,100,97,1,6
1460,"T1 Expression: Descriptive Language",1938,100,100,1,4
1469,"T1 Expression: Descriptive Language",1938,100,88,1,5
713,"T1 Expression: Descriptive Language",2691,100,96,1,5
723,"T1 Expression: Descriptive Language",2691,100,100,1,6
1259,"T1 Final Sounds",2279,10,68,2,6
1061,"T1 Initial Sounds",1086,100,100,1,6
1179,"T1 Initial Sounds",1086,100,100,1,6
1236,"T1 Initial Sounds",1086,100,100,1,6
1418,"T1 Initial Sounds",1086,0,80,1,6
208,"T1 Initial Sounds",2197,100,92,1,5
212,"T1 Initial Sounds",2197,100,100,1,6
217,"T1 Initial Sounds",2197,80,100,1,6
1553,"T1 Initial Sounds",2197,100,72,1,2
1557,"T1 Initial Sounds",2197,60,61,1,5
1559,"T1 Initial Sounds",2197,80,82,1,6
1560,"T1 Initial Sounds",2197,80,87,1,6
744,"T1 Initial Sounds",2217,80,86,1,4
749,"T1 Initial Sounds",2217,100,100,1,5
753,"T1 Initial Sounds",2217,100,86,1,4
758,"T1 Initial Sounds",2217,100,87,1,6
1642,"T1 Initial Sounds",2217,100,95,1,4
1016,"T1 Initial Sounds",2280,100,71,2,6
1118,"T1 Initial Sounds",2280,80,81,2,6
1326,"T1 Initial Sounds",2280,100,83,2,6
1349,"T1 Initial Sounds",2280,20,66,2,6
1604,"T1 Initial Sounds",2280,20,93,2,6
1300,"T1 Initial Sounds",2624,27,79,3,9
1274,"T1 Initial Sounds",3146,33,93,1,7
214,"T1 Initial Sounds",3178,80,100,1,6
1554,"T1 Initial Sounds",3178,80,100,1,5
1561,"T1 Initial Sounds",3178,100,62,1,2
1063,"T1 Initial Sounds",3258,100,100,1,6
1099,"T1 Initial Sounds",3258,100,97,1,6
1107,"T1 Initial Sounds",3258,100,97,1,6
1592,"T1 Initial Sounds",3258,100,90,1,4
996,"T1 Number Symbols",1170,90,95,1,7
1049,"T1 Number Symbols",1170,100,81,1,8
1076,"T1 Number Symbols",1170,90,99,1,7
1226,"T1 Number Symbols",1170,100,96,1,10
1322,"T1 Number Symbols",1170,70,66,1,9
972,"T1 Number Symbols",1172,90,100,1,1
1017,"T1 Number Symbols",1172,90,100,1,1
1204,"T1 Number Symbols",1172,100,100,1,1
1256,"T1 Number Symbols",1172,100,100,1,1
1289,"T1 Number Symbols",1172,100,100,1,1
928,"T1 Number Symbols",1304,100,100,2,9
1180,"T1 Number Symbols",1304,100,100,2,12
1182,"T1 Number Symbols",1304,100,100,2,11
1435,"T1 Number Symbols",1304,100,79,2,10
1168,"T1 Number Symbols",1350,90,80,1,2
1197,"T1 Number Symbols",1350,40,80,1,3
1401,"T1 Number Symbols",1350,100,97,1,3
1466,"T1 Number Symbols",1350,70,83,1,3
952,"T1 Number Symbols",1351,90,97,1,3
1438,"T1 Number Symbols",1351,60,87,1,3
1447,"T1 Number Symbols",1351,100,90,1,3
1050,"T1 Number Symbols",1368,90,99,2,7
1065,"T1 Number Symbols",1368,80,97,2,7
1095,"T1 Number Symbols",1368,90,96,2,7
1172,"T1 Number Symbols",1368,75,94,2,6
1299,"T1 Number Symbols",1368,100,83,1,7
1389,"T1 Number Symbols",1368,100,100,2,6
1428,"T1 Number Symbols",1368,100,100,2,7
1178,"T1 Number Symbols",1378,47,93,3,10
1205,"T1 Number Symbols",1378,40,81,3,10
1258,"T1 Number Symbols",1378,75,96,2,11
969,"T1 Number Symbols",1390,100,91,1,16
1248,"T1 Number Symbols",1390,80,72,1,18
1252,"T1 Number Symbols",1390,70,63,1,17
1310,"T1 Number Symbols",1390,80,84,1,14
1427,"T1 Number Symbols",1390,100,74,1,17
1016,"T1 Number Symbols",1400,25,95,2,12
1118,"T1 Number Symbols",1400,95,98,2,12
1214,"T1 Number Symbols",1400,85,100,2,11
1259,"T1 Number Symbols",1400,80,96,1,12
1349,"T1 Number Symbols",1400,90,95,1,12
1048,"T1 Number Symbols",1488,10,95,1,8
1232,"T1 Number Symbols",1488,70,95,1,9
1399,"T1 Number Symbols",1488,100,100,1,9
893,"T1 Number Symbols",1501,100,94,1,6
1032,"T1 Number Symbols",1536,100,51,1,11
1114,"T1 Number Symbols",1536,100,80,1,12
1198,"T1 Number Symbols",1536,80,63,1,12
1368,"T1 Number Symbols",1536,90,76,1,12
1473,"T1 Number Symbols",1536,90,84,1,2
916,"T1 Number Symbols",1539,100,96,1,8
920,"T1 Number Symbols",1539,100,99,1,9
