studentId,period,assessment,subassessment,updated_at,value
140251,PM2,ECRLL,rhy,2016-01-08,4
140251,PM3,ECRLL,rhy,2016-03-10,4
140251,PYOUT,ECRLL,rhy,2015-08-29,5
140252,PYOUT,ECRLL,rhy,2015-08-29,5
140253,BAS,ECRLL,rhy,2015-09-03,3
140253,PM1,ECRLL,rhy,2015-10-27,3
140253,PM2,ECRLL,rhy,2016-01-08,4
140253,PM3,ECRLL,rhy,2016-03-10,5
140253,PYOUT,ECRLL,rhy,2015-08-29,5
140254,BAS,ECRLL,rhy,2015-09-03,2
140254,PM1,ECRLL,rhy,2015-10-22,3
140254,PM2,ECRLL,rhy,2016-01-14,5
140254,PM3,ECRLL,rhy,2016-03-18,4
140254,PYOUT,ECRLL,rhy,2015-08-29,4
140255,BAS,ECRLL,rhy,2015-09-03,3
140255,PM1,ECRLL,rhy,2015-10-22,5
140255,PM2,ECRLL,rhy,2016-01-14,4
140255,PM3,ECRLL,rhy,2016-03-18,4
140255,PYOUT,ECRLL,rhy,2015-08-29,5
140256,BAS,ECRLL,rhy,2015-08-27,5
140256,PM1,ECRLL,rhy,2015-10-27,4
140256,PM2,ECRLL,rhy,2016-01-12,4
140256,PM3,ECRLL,rhy,2016-03-09,5
140256,PYOUT,ECRLL,rhy,2015-08-29,5
140257,BAS,ECRLL,rhy,2015-09-02,5
140257,PM1,ECRLL,rhy,2015-10-27,4
140257,PM2,ECRLL,rhy,2016-01-19,5
140257,PM3,ECRLL,rhy,2016-03-08,5
140257,PYOUT,ECRLL,rhy,2015-08-29,5
140259,BAS,ECRLL,rhy,2015-09-03,4
140259,PM1,ECRLL,rhy,2015-10-27,3
140259,PM2,ECRLL,rhy,2016-01-08,3
140259,PM3,ECRLL,rhy,2016-03-10,5
140259,PYOUT,ECRLL,rhy,2015-08-29,5
140261,BAS,ECRLL,rhy,2015-08-28,5
140261,PM1,ECRLL,rhy,2015-10-22,4
140261,PM2,ECRLL,rhy,2016-01-12,4
140261,PM3,ECRLL,rhy,2016-03-14,4
140261,PYOUT,ECRLL,rhy,2015-08-29,5
140263,PYOUT,ECRLL,rhy,2015-08-29,3
140265,BAS,ECRLL,rhy,2015-09-03,3
140265,PM1,ECRLL,rhy,2015-10-27,4
140265,PM2,ECRLL,rhy,2016-01-11,3
140265,PM3,ECRLL,rhy,2016-03-09,5
140265,PYOUT,ECRLL,rhy,2015-08-29,5
140266,PYOUT,ECRLL,rhy,2015-08-29,4
140268,BAS,ECRLL,rhy,2015-08-27,5
140268,PM1,ECRLL,rhy,2015-10-22,5
140268,PM2,ECRLL,rhy,2016-01-07,5
140268,PM3,ECRLL,rhy,2016-03-10,5
140268,PYOUT,ECRLL,rhy,2015-08-29,5
140271,BAS,ECRLL,rhy,2015-09-03,3
140271,PM1,ECRLL,rhy,2015-10-27,0
140271,PM2,ECRLL,rhy,2016-01-08,4
140271,PM3,ECRLL,rhy,2016-03-10,3
140271,PYOUT,ECRLL,rhy,2015-08-29,2
140272,BAS,ECRLL,rhy,2015-09-03,1
140272,PM1,ECRLL,rhy,2015-10-27,4
140272,PM2,ECRLL,rhy,2016-01-08,4
140272,PM3,ECRLL,rhy,2016-03-10,2
140272,PYOUT,ECRLL,rhy,2015-08-29,3
140273,BAS,ECRLL,rhy,2015-09-03,4
140273,PM1,ECRLL,rhy,2015-10-22,4
140273,PM2,ECRLL,rhy,2016-01-07,5
140273,PM3,ECRLL,rhy,2016-03-10,5
140273,PYOUT,ECRLL,rhy,2015-08-29,5
140276,PYOUT,ECRLL,rhy,2015-08-29,5
140277,BAS,ECRLL,rhy,2015-09-03,1
140277,PM1,ECRLL,rhy,2015-10-22,1
140277,PM2,ECRLL,rhy,2016-01-15,2
140277,PM3,ECRLL,rhy,2016-03-18,4
140277,PYOUT,ECRLL,rhy,2015-08-29,2
140280,BAS,ECRLL,rhy,2015-09-03,2
140280,PM1,ECRLL,rhy,2015-10-26,1
140280,PM2,ECRLL,rhy,2016-01-12,4
140280,PM3,ECRLL,rhy,2016-03-15,5
140280,PYOUT,ECRLL,rhy,2015-08-29,5
140282,PYOUT,ECRLL,rhy,2015-08-29,1
140283,BAS,ECRLL,rhy,2015-08-27,5
140283,PM1,ECRLL,rhy,2015-10-22,4
140283,PM2,ECRLL,rhy,2016-01-07,4
140283,PM3,ECRLL,rhy,2016-03-10,4
140283,PYOUT,ECRLL,rhy,2015-08-29,4
140285,PYOUT,ECRLL,rhy,2015-08-29,5
140286,PYOUT,ECRLL,rhy,2015-08-29,5
140287,BAS,ECRLL,rhy,2015-09-03,2
140287,PM1,ECRLL,rhy,2015-10-26,4
140287,PM2,ECRLL,rhy,2016-01-11,3
140287,PM3,ECRLL,rhy,2016-03-14,5
140287,PYOUT,ECRLL,rhy,2015-08-29,1
140288,PYOUT,ECRLL,rhy,2015-08-29,5
140289,BAS,ECRLL,rhy,2015-09-03,2
140289,PM1,ECRLL,rhy,2015-10-27,1
140289,PM2,ECRLL,rhy,2016-01-11,5
140289,PM3,ECRLL,rhy,2016-03-09,4
140289,PYOUT,ECRLL,rhy,2015-08-29,3
140290,PYOUT,ECRLL,rhy,2015-08-29,3
140291,PYOUT,ECRLL,rhy,2015-08-29,5
140293,PYOUT,ECRLL,rhy,2015-08-29,2
140294,PYOUT,ECRLL,rhy,2015-08-29,5
140296,BAS,ECRLL,rhy,2015-08-28,5
140296,PM1,ECRLL,rhy,2015-10-26,5
140296,PM2,ECRLL,rhy,2016-01-11,5
140296,PM3,ECRLL,rhy,2016-03-18,5
140296,PYOUT,ECRLL,rhy,2015-08-29,5
140298,BAS,ECRLL,rhy,2015-09-03,4
140298,PM1,ECRLL,rhy,2015-10-27,4
140298,PM2,ECRLL,rhy,2016-01-08,5
140298,PM3,ECRLL,rhy,2016-03-10,5
140298,PYOUT,ECRLL,rhy,2015-08-29,5
140301,BAS,ECRLL,rhy,2015-08-29,5
140301,PM1,ECRLL,rhy,2015-10-22,5
140301,PM2,ECRLL,rhy,2016-01-07,5
140301,PM3,ECRLL,rhy,2016-03-10,4
140301,PYOUT,ECRLL,rhy,2015-08-29,5
140302,PYOUT,ECRLL,rhy,2015-08-29,5
140303,PYOUT,ECRLL,rhy,2015-08-29,5
140306,BAS,ECRLL,rhy,2015-09-03,2
140306,PM1,ECRLL,rhy,2015-10-26,2
140306,PM2,ECRLL,rhy,2016-01-11,5
140306,PM3,ECRLL,rhy,2016-03-18,5
140306,PYOUT,ECRLL,rhy,2015-08-29,4
140313,PM1,ECRLL,rhy,2015-10-22,1
140313,PM2,ECRLL,rhy,2016-01-12,1
140313,PM3,ECRLL,rhy,2016-03-10,4
140313,PYOUT,ECRLL,rhy,2015-08-29,4
140314,BAS,ECRLL,rhy,2015-09-03,4
140314,PM1,ECRLL,rhy,2015-10-27,2
140314,PM2,ECRLL,rhy,2016-01-08,5
140314,PM3,ECRLL,rhy,2016-03-10,4
140314,PYOUT,ECRLL,rhy,2015-08-29,3
140316,BAS,ECRLL,rhy,2015-09-03,2
140316,PM1,ECRLL,rhy,2015-10-22,4
140316,PM2,ECRLL,rhy,2016-01-13,0
140316,PM3,ECRLL,rhy,2016-03-09,3
140316,PYOUT,ECRLL,rhy,2015-08-29,1
140319,PYOUT,ECRLL,rhy,2015-08-29,5
140320,BAS,ECRLL,rhy,2015-09-03,1
140320,PM1,ECRLL,rhy,2015-10-26,2
140320,PM2,ECRLL,rhy,2016-01-15,0
140320,PM3,ECRLL,rhy,2016-03-16,2
140320,PYOUT,ECRLL,rhy,2015-08-29,2
140321,PYOUT,ECRLL,rhy,2015-08-29,4
140326,BAS,ECRLL,rhy,2015-08-28,5
140326,PM1,ECRLL,rhy,2015-10-26,4
140326,PM2,ECRLL,rhy,2016-01-11,4
140326,PM3,ECRLL,rhy,2016-03-09,5
140326,PYOUT,ECRLL,rhy,2015-08-29,5
140329,BAS,ECRLL,rhy,2015-09-03,4
140329,PM1,ECRLL,rhy,2015-10-30,5
140329,PM2,ECRLL,rhy,2016-01-12,1
140329,PM3,ECRLL,rhy,2016-03-15,5
140329,PYOUT,ECRLL,rhy,2015-08-29,4
140330,PYOUT,ECRLL,rhy,2015-08-29,5
140332,BAS,ECRLL,rhy,2015-10-22,3
140332,PM1,ECRLL,rhy,2015-10-26,0
140332,PM2,ECRLL,rhy,2016-01-12,3
140332,PM3,ECRLL,rhy,2016-03-09,4
140333,BAS,ECRLL,rhy,2015-09-02,0
140333,PM1,ECRLL,rhy,2015-10-22,1
140333,PM2,ECRLL,rhy,2016-01-14,1
140333,PM3,ECRLL,rhy,2016-03-18,1
140334,BAS,ECRLL,rhy,2015-10-22,5
140334,PM1,ECRLL,rhy,2015-10-26,3
140334,PM2,ECRLL,rhy,2016-01-12,5
140334,PM3,ECRLL,rhy,2016-03-09,5
140334,PYOUT,ECRLL,rhy,2015-08-29,5
140336,BAS,ECRLL,rhy,2015-09-02,5
140336,PM1,ECRLL,rhy,2015-10-26,5
140336,PM2,ECRLL,rhy,2016-01-12,5
140336,PM3,ECRLL,rhy,2016-03-09,5
140336,PYOUT,ECRLL,rhy,2015-08-29,5
140338,BAS,ECRLL,rhy,2015-09-03,3
140338,PM1,ECRLL,rhy,2015-10-26,4
140338,PM2,ECRLL,rhy,2016-01-11,5
140338,PM3,ECRLL,rhy,2016-03-14,5
140338,PYOUT,ECRLL,rhy,2015-08-29,5
140340,BAS,ECRLL,rhy,2015-09-03,1
140340,PM1,ECRLL,rhy,2015-10-26,1
140340,PM2,ECRLL,rhy,2016-01-12,4
140340,PM3,ECRLL,rhy,2016-03-10,5
140340,PYOUT,ECRLL,rhy,2015-08-29,2
140341,PYOUT,ECRLL,rhy,2015-08-29,3
140345,BAS,ECRLL,rhy,2015-09-02,5
140345,PM1,ECRLL,rhy,2015-10-26,3
140345,PM2,ECRLL,rhy,2016-01-13,4
140345,PM3,ECRLL,rhy,2016-03-15,5
140345,PYOUT,ECRLL,rhy,2015-08-29,5
140346,BAS,ECRLL,rhy,2015-08-27,5
140346,PM1,ECRLL,rhy,2015-10-22,5
140346,PM2,ECRLL,rhy,2016-01-07,5
140346,PM3,ECRLL,rhy,2016-03-10,4
140346,PYOUT,ECRLL,rhy,2015-08-29,5
140349,PYOUT,ECRLL,rhy,2015-08-29,4
140350,BAS,ECRLL,rhy,2015-09-03,3
140350,PM1,ECRLL,rhy,2015-10-23,5
140350,PM2,ECRLL,rhy,2016-01-13,5
140350,PM3,ECRLL,rhy,2016-03-09,5
140350,PYOUT,ECRLL,rhy,2015-08-29,1
140351,BAS,ECRLL,rhy,2015-09-03,3
140351,PM1,ECRLL,rhy,2015-10-23,5
140351,PM2,ECRLL,rhy,2016-01-13,5
140351,PM3,ECRLL,rhy,2016-03-09,5
140351,PYOUT,ECRLL,rhy,2015-08-29,3
140355,PYOUT,ECRLL,rhy,2015-08-29,2
140356,BAS,ECRLL,rhy,2015-09-03,1
140356,PM1,ECRLL,rhy,2015-10-23,1
140356,PM2,ECRLL,rhy,2016-01-13,1
140356,PYOUT,ECRLL,rhy,2015-08-29,2
140357,BAS,ECRLL,rhy,2015-09-03,1
140357,PM1,ECRLL,rhy,2015-11-02,2
140357,PM2,ECRLL,rhy,2016-01-12,1
140357,PM3,ECRLL,rhy,2016-03-09,3
140357,PYOUT,ECRLL,rhy,2015-08-29,0
140362,BAS,ECRLL,rhy,2015-09-03,2
140362,PM1,ECRLL,rhy,2015-10-22,1
140362,PM2,ECRLL,rhy,2016-01-11,5
140362,PM3,ECRLL,rhy,2016-03-14,5
140362,PYOUT,ECRLL,rhy,2015-08-29,3
140363,PYOUT,ECRLL,rhy,2015-08-29,4
140366,BAS,ECRLL,rhy,2015-09-03,2
140366,PM1,ECRLL,rhy,2015-10-22,4
140366,PM2,ECRLL,rhy,2016-01-14,5
140366,PM3,ECRLL,rhy,2016-03-17,5
140366,PYOUT,ECRLL,rhy,2015-08-29,5
140367,BAS,ECRLL,rhy,2015-09-03,2
140367,PM1,ECRLL,rhy,2015-10-26,2
140367,PM2,ECRLL,rhy,2016-01-13,5
140367,PM3,ECRLL,rhy,2016-03-15,5
140367,PYOUT,ECRLL,rhy,2015-08-29,3
140370,BAS,ECRLL,rhy,2015-09-03,4
140370,PM1,ECRLL,rhy,2015-10-28,5
140370,PM2,ECRLL,rhy,2016-01-12,5
140370,PM3,ECRLL,rhy,2016-03-09,5
140370,PYOUT,ECRLL,rhy,2015-08-29,3
140371,PYOUT,ECRLL,rhy,2015-08-29,3
140372,BAS,ECRLL,rhy,2015-09-03,2
140372,PM1,ECRLL,rhy,2015-10-23,1
140372,PM2,ECRLL,rhy,2016-01-11,3
140372,PM3,ECRLL,rhy,2016-03-10,3
140372,PYOUT,ECRLL,rhy,2015-08-29,2
140379,BAS,ECRLL,rhy,2015-09-03,2
140379,PM1,ECRLL,rhy,2015-11-02,4
140379,PM3,ECRLL,rhy,2016-03-09,4
140379,PYOUT,ECRLL,rhy,2015-08-29,1
140380,BAS,ECRLL,rhy,2015-09-03,2
140380,PM1,ECRLL,rhy,2015-10-22,4
140380,PM2,ECRLL,rhy,2016-01-13,5
140380,PM3,ECRLL,rhy,2016-03-09,4
140380,PYOUT,ECRLL,rhy,2015-08-29,5
140381,BAS,ECRLL,rhy,2015-10-22,3
140381,PM1,ECRLL,rhy,2015-10-26,4
140381,PM2,ECRLL,rhy,2016-01-14,5
140381,PM3,ECRLL,rhy,2016-03-10,5
140381,PYOUT,ECRLL,rhy,2015-08-29,5
140382,BAS,ECRLL,rhy,2015-09-03,3
140382,PM1,ECRLL,rhy,2015-10-22,4
140382,PM2,ECRLL,rhy,2016-01-14,4
140382,PM3,ECRLL,rhy,2016-03-14,5
140382,PYOUT,ECRLL,rhy,2015-08-29,5
140385,BAS,ECRLL,rhy,2015-09-03,1
140385,PYOUT,ECRLL,rhy,2015-08-29,3
140386,BAS,ECRLL,rhy,2016-02-12,2
140386,PM1,ECRLL,rhy,2015-10-27,1
140386,PM2,ECRLL,rhy,2016-02-02,4
140386,PM3,ECRLL,rhy,2016-03-14,4
140386,PYOUT,ECRLL,rhy,2015-08-29,4
140387,BAS,ECRLL,rhy,2015-09-03,4
140387,PM3,ECRLL,rhy,2016-03-14,5
140387,PYOUT,ECRLL,rhy,2015-08-29,4
140389,BAS,ECRLL,rhy,2015-09-03,4
140389,PM1,ECRLL,rhy,2015-10-23,4
140389,PM2,ECRLL,rhy,2016-01-11,5
140389,PM3,ECRLL,rhy,2016-03-10,5
140389,PYOUT,ECRLL,rhy,2015-08-29,4
140392,BAS,ECRLL,rhy,2015-09-03,2
140392,PYOUT,ECRLL,rhy,2015-08-29,5
140395,BAS,ECRLL,rhy,2015-09-02,5
140395,PM1,ECRLL,rhy,2015-10-22,NULL
140395,PYOUT,ECRLL,rhy,2015-08-29,4
140397,BAS,ECRLL,rhy,2015-09-03,2
140397,PM1,ECRLL,rhy,2015-10-22,4
140397,PM2,ECRLL,rhy,2016-01-07,5
140397,PM3,ECRLL,rhy,2016-03-08,4
140397,PYOUT,ECRLL,rhy,2015-08-29,2
140398,BAS,ECRLL,rhy,2015-10-22,3
140398,PM1,ECRLL,rhy,2015-10-26,4
140398,PM2,ECRLL,rhy,2016-01-12,5
140398,PM3,ECRLL,rhy,2016-03-09,5
140398,PYOUT,ECRLL,rhy,2015-08-29,3
140400,BAS,ECRLL,rhy,2015-09-03,1
140400,PM1,ECRLL,rhy,2015-10-22,2
140400,PM2,ECRLL,rhy,2016-01-14,1
140400,PM3,ECRLL,rhy,2016-03-09,4
140400,PYOUT,ECRLL,rhy,2015-08-29,1
140401,BAS,ECRLL,rhy,2015-09-03,3
140401,PM1,ECRLL,rhy,2015-10-26,4
140401,PM2,ECRLL,rhy,2016-01-11,5
140401,PM3,ECRLL,rhy,2016-03-09,5
140401,PYOUT,ECRLL,rhy,2015-08-29,1
140402,PYOUT,ECRLL,rhy,2015-08-29,4
140403,BAS,ECRLL,rhy,2015-09-03,4
140403,PM1,ECRLL,rhy,2015-10-26,4
140403,PM2,ECRLL,rhy,2016-01-12,5
140403,PM3,ECRLL,rhy,2016-03-14,4
140403,PYOUT,ECRLL,rhy,2015-08-29,5
140404,BAS,ECRLL,rhy,2015-08-27,5
140404,PM1,ECRLL,rhy,2015-10-23,5
140404,PM2,ECRLL,rhy,2016-01-13,4
140404,PM3,ECRLL,rhy,2016-03-09,5
140404,PYOUT,ECRLL,rhy,2015-08-29,5
140406,BAS,ECRLL,rhy,2015-09-04,2
140406,PM1,ECRLL,rhy,2015-10-27,3
140406,PM2,ECRLL,rhy,2016-01-21,5
140406,PM3,ECRLL,rhy,2016-03-17,5
140407,BAS,ECRLL,rhy,2015-09-03,2
140407,PM1,ECRLL,rhy,2015-10-27,5
140407,PM3,ECRLL,rhy,2016-03-14,4
140407,PYOUT,ECRLL,rhy,2015-08-29,0
140408,BAS,ECRLL,rhy,2015-09-18,2
140408,PM1,ECRLL,rhy,2015-10-26,5
140408,PM2,ECRLL,rhy,2016-01-14,4
140408,PM3,ECRLL,rhy,2016-03-14,4
140409,BAS,ECRLL,rhy,2015-09-03,4
140409,PM1,ECRLL,rhy,2015-10-27,5
140409,PM2,ECRLL,rhy,2016-01-08,4
140409,PM3,ECRLL,rhy,2016-03-14,4
140409,PYOUT,ECRLL,rhy,2015-08-29,5
140410,BAS,ECRLL,rhy,2015-08-28,NULL
140410,PYOUT,ECRLL,rhy,2015-08-29,4
140411,BAS,ECRLL,rhy,2015-09-03,1
140411,PM1,ECRLL,rhy,2015-10-26,1
140411,PM2,ECRLL,rhy,2016-01-15,1
140411,PM3,ECRLL,rhy,2016-03-10,5
140411,PYOUT,ECRLL,rhy,2015-08-29,1
140413,BAS,ECRLL,rhy,2015-09-03,3
140413,PM1,ECRLL,rhy,2015-10-26,5
140413,PM2,ECRLL,rhy,2016-01-12,5
140413,PM3,ECRLL,rhy,2016-03-10,5
140413,PYOUT,ECRLL,rhy,2015-08-29,5
140414,BAS,ECRLL,rhy,2015-09-03,3
140414,PM1,ECRLL,rhy,2015-10-22,4
140414,PM2,ECRLL,rhy,2016-01-12,5
140414,PM3,ECRLL,rhy,2016-03-10,5
140414,PYOUT,ECRLL,rhy,2015-08-29,4
140416,BAS,ECRLL,rhy,2015-09-03,2
140416,PM1,ECRLL,rhy,2015-10-28,3
140416,PYOUT,ECRLL,rhy,2015-08-29,5
140418,BAS,ECRLL,rhy,2015-08-27,NULL
140418,PYOUT,ECRLL,rhy,2015-08-29,5
140420,PYOUT,ECRLL,rhy,2015-08-29,2
140421,BAS,ECRLL,rhy,2015-09-03,4
140421,PM1,ECRLL,rhy,2015-10-26,4
140421,PM2,ECRLL,rhy,2016-01-11,5
140421,PM3,ECRLL,rhy,2016-03-14,5
140421,PYOUT,ECRLL,rhy,2015-08-29,4
140423,BAS,ECRLL,rhy,2015-08-27,NULL
140423,PYOUT,ECRLL,rhy,2015-08-29,3
140424,BAS,ECRLL,rhy,2015-09-03,2
140424,PM1,ECRLL,rhy,2015-10-26,2
140424,PM2,ECRLL,rhy,2016-01-12,1
140424,PM3,ECRLL,rhy,2016-03-16,1
140424,PYOUT,ECRLL,rhy,2015-08-29,4
140425,BAS,ECRLL,rhy,2015-09-03,3
140425,PM1,ECRLL,rhy,2015-10-26,5
140425,PM2,ECRLL,rhy,2016-01-13,5
140425,PM3,ECRLL,rhy,2016-03-15,5
140425,PYOUT,ECRLL,rhy,2015-08-29,5
140426,BAS,ECRLL,rhy,2015-08-27,0
140426,PM2,ECRLL,rhy,2016-01-14,3
140426,PM3,ECRLL,rhy,2016-03-09,4
140426,PYOUT,ECRLL,rhy,2015-08-29,2
140427,BAS,ECRLL,rhy,2015-09-03,2
140427,PM1,ECRLL,rhy,2015-10-26,4
140427,PM2,ECRLL,rhy,2016-01-08,4
140427,PM3,ECRLL,rhy,2016-03-14,5
140427,PYOUT,ECRLL,rhy,2015-08-29,4
140428,BAS,ECRLL,rhy,2015-09-03,4
140428,PM1,ECRLL,rhy,2015-10-26,5
140428,PM2,ECRLL,rhy,2016-01-13,5
140428,PM3,ECRLL,rhy,2016-03-15,5
140428,PYOUT,ECRLL,rhy,2015-08-29,1
140429,BAS,ECRLL,rhy,2015-08-28,5
140429,PM1,ECRLL,rhy,2015-10-26,5
140429,PM2,ECRLL,rhy,2016-01-12,5
140429,PM3,ECRLL,rhy,2016-03-09,4
140429,PYOUT,ECRLL,rhy,2015-08-29,4
140430,BAS,ECRLL,rhy,2015-09-03,2
140430,PM1,ECRLL,rhy,2015-10-22,4
140430,PM2,ECRLL,rhy,2016-01-08,4
140430,PM3,ECRLL,rhy,2016-03-10,4
140430,PYOUT,ECRLL,rhy,2015-08-29,3
140433,BAS,ECRLL,rhy,2015-09-03,1
140433,PM1,ECRLL,rhy,2015-10-26,1
140433,PM2,ECRLL,rhy,2016-01-12,4
140433,PM3,ECRLL,rhy,2016-03-10,5
140433,PYOUT,ECRLL,rhy,2015-08-29,1
140436,BAS,ECRLL,rhy,2015-09-03,1
140436,PM1,ECRLL,rhy,2015-10-22,5
140436,PM2,ECRLL,rhy,2016-01-07,5
140436,PM3,ECRLL,rhy,2016-03-14,5
140436,PYOUT,ECRLL,rhy,2015-08-29,5
140438,BAS,ECRLL,rhy,2015-09-03,1
140438,PM1,ECRLL,rhy,2015-10-22,2
140438,PM2,ECRLL,rhy,2016-01-13,2
140438,PM3,ECRLL,rhy,2016-03-15,2
140438,PYOUT,ECRLL,rhy,2015-08-29,3
140442,BAS,ECRLL,rhy,2015-08-28,5
140442,PM1,ECRLL,rhy,2015-10-23,4
140442,PM2,ECRLL,rhy,2016-01-12,4
140442,PM3,ECRLL,rhy,2016-03-14,5
140442,PYOUT,ECRLL,rhy,2015-08-29,3
140444,BAS,ECRLL,rhy,2015-09-03,4
140444,PM1,ECRLL,rhy,2015-10-26,2
140444,PM2,ECRLL,rhy,2016-01-13,3
140444,PM3,ECRLL,rhy,2016-03-16,4
140444,PYOUT,ECRLL,rhy,2015-08-29,4
140445,BAS,ECRLL,rhy,2015-09-03,0
140445,PM1,ECRLL,rhy,2015-10-26,0
140445,PM2,ECRLL,rhy,2016-01-15,1
140445,PM3,ECRLL,rhy,2016-03-14,0
140445,PYOUT,ECRLL,rhy,2015-08-29,1
140447,BAS,ECRLL,rhy,2015-09-03,2
140447,PM1,ECRLL,rhy,2015-10-26,4
140447,PM2,ECRLL,rhy,2016-01-12,4
140447,PM3,ECRLL,rhy,2016-03-14,4
140447,PYOUT,ECRLL,rhy,2015-08-29,5
140450,BAS,ECRLL,rhy,2015-09-03,4
140450,PM1,ECRLL,rhy,2015-10-26,5
140450,PM2,ECRLL,rhy,2016-01-12,5
140450,PM3,ECRLL,rhy,2016-03-22,5
140450,PYOUT,ECRLL,rhy,2015-08-29,4
140451,BAS,ECRLL,rhy,2015-08-28,5
140451,PM1,ECRLL,rhy,2015-10-26,5
140451,PM2,ECRLL,rhy,2016-01-12,5
140451,PM3,ECRLL,rhy,2016-03-09,5
140451,PYOUT,ECRLL,rhy,2015-08-29,5
140452,BAS,ECRLL,rhy,2015-09-21,4
140452,PM1,ECRLL,rhy,2015-11-13,3
140452,PM2,ECRLL,rhy,2016-01-19,4
140452,PM3,ECRLL,rhy,2016-03-21,5
140452,PYOUT,ECRLL,rhy,2015-08-29,4
140453,BAS,ECRLL,rhy,2015-09-03,3
140453,PM1,ECRLL,rhy,2015-10-22,4
140453,PM2,ECRLL,rhy,2016-01-13,4
140453,PM3,ECRLL,rhy,2016-03-14,4
140453,PYOUT,ECRLL,rhy,2015-08-29,5
140454,BAS,ECRLL,rhy,2015-09-03,1
140454,PM1,ECRLL,rhy,2015-10-26,1
140454,PM2,ECRLL,rhy,2016-01-13,3
140454,PM3,ECRLL,rhy,2016-03-14,4
140454,PYOUT,ECRLL,rhy,2015-08-29,2
140456,BAS,ECRLL,rhy,2015-09-03,1
140456,PM1,ECRLL,rhy,2015-10-22,2
140456,PM2,ECRLL,rhy,2016-01-14,2
140456,PM3,ECRLL,rhy,2016-03-14,4
140456,PYOUT,ECRLL,rhy,2015-08-29,3
140458,BAS,ECRLL,rhy,2015-10-22,2
140458,PM1,ECRLL,rhy,2015-10-26,4
140458,PM2,ECRLL,rhy,2016-01-14,5
140458,PM3,ECRLL,rhy,2016-03-09,5
140458,PYOUT,ECRLL,rhy,2015-08-29,4
140460,BAS,ECRLL,rhy,2015-08-30,5
140460,PM1,ECRLL,rhy,2015-10-26,4
140460,PM2,ECRLL,rhy,2016-01-12,3
140460,PM3,ECRLL,rhy,2016-03-15,4
140460,PYOUT,ECRLL,rhy,2015-08-29,4
140461,PYOUT,ECRLL,rhy,2015-08-29,5
140462,PYOUT,ECRLL,rhy,2015-08-29,4
140463,BAS,ECRLL,rhy,2015-08-29,5
140463,PM1,ECRLL,rhy,2015-10-26,5
140463,PM2,ECRLL,rhy,2016-01-07,5
140463,PM3,ECRLL,rhy,2016-03-08,5
140463,PYOUT,ECRLL,rhy,2015-08-29,5
140464,BAS,ECRLL,rhy,2015-09-03,2
140464,PM1,ECRLL,rhy,2015-10-26,1
140464,PM2,ECRLL,rhy,2016-01-12,4
140464,PM3,ECRLL,rhy,2016-03-16,5
140464,PYOUT,ECRLL,rhy,2015-08-29,4
140465,BAS,ECRLL,rhy,2015-09-02,5
140465,PM1,ECRLL,rhy,2015-10-27,5
140465,PM2,ECRLL,rhy,2016-01-11,4
140465,PM3,ECRLL,rhy,2016-03-09,5
140465,PYOUT,ECRLL,rhy,2015-08-29,5
140466,PYOUT,ECRLL,rhy,2015-08-29,1
140467,PYOUT,ECRLL,rhy,2015-08-29,4
140468,BAS,ECRLL,rhy,2015-09-03,4
140468,PM1,ECRLL,rhy,2015-10-30,3
140468,PM2,ECRLL,rhy,2016-01-12,5
140468,PM3,ECRLL,rhy,2016-03-15,1
140468,PYOUT,ECRLL,rhy,2015-08-29,5
140469,PYOUT,ECRLL,rhy,2015-08-29,4
140470,PYOUT,ECRLL,rhy,2015-08-29,5
140473,BAS,ECRLL,rhy,2015-09-03,3
140473,PM1,ECRLL,rhy,2015-10-27,4
140473,PM2,ECRLL,rhy,2016-01-11,4
140473,PM3,ECRLL,rhy,2016-03-09,4
140473,PYOUT,ECRLL,rhy,2015-08-29,2
140474,PYOUT,ECRLL,rhy,2015-08-29,2
140475,BAS,ECRLL,rhy,2015-09-03,2
140475,PM1,ECRLL,rhy,2015-10-26,3
140475,PM2,ECRLL,rhy,2016-01-08,3
140475,PM3,ECRLL,rhy,2016-03-09,5
140475,PYOUT,ECRLL,rhy,2015-08-29,4
140476,BAS,ECRLL,rhy,2015-09-03,1
140476,PM1,ECRLL,rhy,2015-10-22,2
140476,PM2,ECRLL,rhy,2016-01-11,4
140476,PM3,ECRLL,rhy,2016-03-08,4
140476,PYOUT,ECRLL,rhy,2015-08-29,1
140477,PYOUT,ECRLL,rhy,2015-08-29,5
140478,BAS,ECRLL,rhy,2015-09-03,3
140478,PM1,ECRLL,rhy,2015-10-26,4
140478,PM2,ECRLL,rhy,2016-01-11,5
140478,PM3,ECRLL,rhy,2016-03-08,5
140478,PYOUT,ECRLL,rhy,2015-08-29,5
140479,PYOUT,ECRLL,rhy,2015-08-29,5
140480,PYOUT,ECRLL,rhy,2015-08-29,4
140481,BAS,ECRLL,rhy,2015-09-03,3
140481,PM1,ECRLL,rhy,2015-10-26,1
140481,PM2,ECRLL,rhy,2016-01-07,4
140481,PM3,ECRLL,rhy,2016-03-08,3
140481,PYOUT,ECRLL,rhy,2015-08-29,3
140482,PYOUT,ECRLL,rhy,2015-08-29,2
140483,PYOUT,ECRLL,rhy,2015-08-29,2
140715,BAS,ECRLL,rhy,2015-09-03,1
140715,PM1,ECRLL,rhy,2015-10-26,1
